Year,Month,State,Homicides
2008,8,California,194
2008,9,California,206
2008,10,California,177
2008,11,California,175
2008,12,California,163
2009,1,California,186
2009,2,California,130
2009,3,California,188
2009,4,California,185
2009,5,California,185
2009,6,California,164
2009,7,California,212
2009,8,California,195
2009,9,California,153
2009,10,California,152
2009,11,California,156
2009,12,California,172
2010,1,California,160
2010,2,California,121
2010,3,California,181
2010,4,California,172
2010,5,California,196
2010,6,California,144
2010,7,California,150
2010,8,California,179
2010,9,California,136
2010,10,California,149
2010,11,California,150
2010,12,California,167
2011,1,California,167
2011,2,California,119
2011,3,California,135
2011,4,California,143
2011,5,California,183
2011,6,California,148
2011,7,California,186
2011,8,California,160
2011,9,California,153
2011,10,California,182
2011,11,California,141
2011,12,California,158
2012,1,California,149
2012,2,California,142
2012,3,California,163
2012,4,California,167
2012,5,California,149
2012,6,California,183
2012,7,California,162
2012,8,California,191
2012,9,California,178
2012,10,California,190
2012,11,California,149
2012,12,California,140
2013,1,California,150
2013,2,California,132
2013,3,California,156
2013,4,California,145
2013,5,California,167
2013,6,California,190
2013,7,California,174
2013,8,California,161
2013,9,California,140
2013,10,California,135
2013,11,California,144
2013,12,California,149
2014,1,California,125
2014,2,California,125
2014,3,California,152
2014,4,California,157
2014,5,California,173
2014,6,California,138
2014,7,California,153
2014,8,California,151
2014,9,California,141
2014,10,California,159
2014,11,California,147
2014,12,California,149
2015,1,California,144
2015,2,California,123
2015,3,California,154
2015,4,California,155
2015,5,California,154
2015,6,California,186
2015,7,California,174
2015,8,California,175
2015,9,California,180
2015,10,California,171
2015,11,California,162
2015,12,California,183
2016,1,California,162
2016,2,California,149
2016,3,California,141
2016,4,California,174
2016,5,California,170
2016,6,California,188
2016,7,California,177
2016,8,California,188
2016,9,California,170
2016,10,California,176
2016,11,California,196
2016,12,California,144
2017,1,California,167
2017,2,California,157
2017,3,California,156
2017,4,California,162
2017,5,California,172
2017,6,California,178
2017,7,California,164
2017,8,California,157
2017,9,California,166
2017,10,California,199
2017,11,California,134
2017,12,California,169
2018,1,California,170
2018,2,California,149
2018,3,California,110
2018,4,California,150
2018,5,California,144
2018,6,California,179
2018,7,California,191
2018,8,California,173
2018,9,California,137
2018,10,California,149
2018,11,California,149
2018,12,California,156
2019,1,California,151
2019,2,California,122
2019,3,California,149
2019,4,California,121
2019,5,California,151
2019,6,California,169
2019,7,California,152
2019,8,California,153
2019,9,California,155
2019,10,California,176
2019,11,California,124
2019,12,California,131
2020,1,California,153
2020,2,California,137
2020,3,California,159
2020,4,California,173
2020,5,California,179
2020,6,California,205
2020,7,California,214
2020,8,California,205
2020,9,California,224
2020,10,California,229
2020,11,California,219
2020,12,California,227
1999,1,Colorado,13
1999,2,Colorado,10
1999,3,Colorado,16
1999,4,Colorado,30
1999,5,Colorado,19
1999,6,Colorado,15
1999,7,Colorado,21
1999,8,Colorado,13
1999,9,Colorado,21
1999,10,Colorado,18
1999,11,Colorado,12
1999,12,Colorado,10
2000,1,Colorado,12
2000,2,Colorado,12
2000,3,Colorado,6
2000,4,Colorado,9
2000,5,Colorado,10
2000,6,Colorado,15
2000,7,Colorado,19
2000,8,Colorado,8
2000,9,Colorado,18
2000,10,Colorado,14
2000,11,Colorado,12
2000,12,Colorado,14
2001,1,Colorado,19
2001,2,Colorado,8
2001,3,Colorado,13
2001,4,Colorado,17
2001,5,Colorado,10
2001,6,Colorado,16
2001,7,Colorado,16
2001,8,Colorado,16
2001,9,Colorado,16
2001,10,Colorado,10
2001,11,Colorado,14
2001,12,Colorado,11
2002,1,Colorado,17
2002,2,Colorado,16
2002,3,Colorado,13
2002,4,Colorado,18
2002,5,Colorado,9
2002,6,Colorado,12
2002,7,Colorado,14
2002,8,Colorado,24
2002,9,Colorado,16
2002,10,Colorado,13
2002,11,Colorado,14
2002,12,Colorado,18
2003,1,Colorado,16
2003,2,Colorado,13
2003,3,Colorado,23
2003,4,Colorado,13
2003,5,Colorado,15
2003,6,Colorado,11
2003,7,Colorado,19
2003,8,Colorado,14
2003,9,Colorado,21
2003,10,Colorado,18
2003,11,Colorado,14
2003,12,Colorado,13
2004,1,Colorado,19
2004,2,Colorado,17
2004,3,Colorado,17
2004,4,Colorado,23
2004,5,Colorado,16
2004,6,Colorado,24
2004,7,Colorado,18
2004,8,Colorado,17
2004,9,Colorado,16
2004,10,Colorado,20
2004,11,Colorado,20
2004,12,Colorado,10
2005,1,Colorado,14
2005,2,Colorado,8
2005,3,Colorado,10
2005,4,Colorado,15
2005,5,Colorado,19
2005,6,Colorado,17
2005,7,Colorado,18
2005,8,Colorado,21
2005,9,Colorado,17
2005,10,Colorado,21
2005,11,Colorado,8
2005,12,Colorado,10
2006,1,Colorado,13
2006,2,Colorado,5
2006,3,Colorado,16
2006,4,Colorado,16
2006,5,Colorado,13
2006,6,Colorado,17
2006,7,Colorado,17
2006,8,Colorado,10
2006,9,Colorado,16
2006,10,Colorado,19
2006,11,Colorado,17
2006,12,Colorado,18
2007,1,Colorado,9
2007,2,Colorado,14
2007,3,Colorado,8
2007,4,Colorado,17
2007,5,Colorado,11
2007,6,Colorado,13
2007,7,Colorado,23
2007,8,Colorado,21
2007,9,Colorado,13
2007,10,Colorado,14
2007,11,Colorado,8
2007,12,Colorado,16
2008,1,Colorado,20
2008,2,Colorado,12
2008,3,Colorado,9
2008,4,Colorado,16
2008,5,Colorado,13
2008,6,Colorado,20
2008,7,Colorado,17
2008,8,Colorado,16
2008,9,Colorado,16
2008,10,Colorado,11
2008,11,Colorado,23
2008,12,Colorado,17
2009,1,Colorado,13
2009,2,Colorado,14
2009,3,Colorado,13
2009,4,Colorado,11
2009,5,Colorado,21
2009,6,Colorado,19
2009,7,Colorado,18
2009,8,Colorado,11
2009,9,Colorado,14
2009,10,Colorado,17
2009,11,Colorado,24
2009,12,Colorado,15
2010,1,Colorado,13
2010,2,Colorado,7
2010,3,Colorado,12
2010,4,Colorado,18
2010,5,Colorado,13
2010,6,Colorado,13
2010,7,Colorado,20
2010,8,Colorado,8
2010,9,Colorado,15
2010,10,Colorado,21
2010,11,Colorado,12
2010,12,Colorado,16
2011,1,Colorado,18
2011,2,Colorado,16
2011,3,Colorado,18
2011,4,Colorado,15
2011,5,Colorado,13
2011,6,Colorado,13
2011,7,Colorado,22
2011,8,Colorado,17
2011,9,Colorado,16
2011,10,Colorado,7
2011,11,Colorado,14
2011,12,Colorado,20
2012,1,Colorado,8
2012,2,Colorado,16
2012,3,Colorado,17
2012,4,Colorado,17
2012,5,Colorado,21
2012,6,Colorado,22
2012,7,Colorado,26
2012,8,Colorado,16
2012,9,Colorado,11
2012,10,Colorado,23
2012,11,Colorado,12
2012,12,Colorado,15
2013,1,Colorado,24
2013,2,Colorado,16
2013,3,Colorado,13
2013,4,Colorado,14
2013,5,Colorado,11
2013,6,Colorado,13
2013,7,Colorado,12
2013,8,Colorado,17
2013,9,Colorado,16
2013,10,Colorado,11
2013,11,Colorado,17
2013,12,Colorado,19
2014,1,Colorado,20
2014,2,Colorado,14
2014,3,Colorado,16
2014,4,Colorado,11
2014,5,Colorado,15
2014,6,Colorado,15
2014,7,Colorado,13
2014,8,Colorado,17
2014,9,Colorado,10
2014,10,Colorado,17
2014,11,Colorado,12
2014,12,Colorado,9
2015,1,Colorado,15
2015,2,Colorado,14
2015,3,Colorado,17
2015,4,Colorado,12
2015,5,Colorado,18
2015,6,Colorado,15
2015,7,Colorado,21
2015,8,Colorado,11
2015,9,Colorado,20
2015,10,Colorado,16
2015,11,Colorado,24
2015,12,Colorado,18
2016,1,Colorado,17
2016,2,Colorado,19
2016,3,Colorado,13
2016,4,Colorado,18
2016,5,Colorado,16
2016,6,Colorado,19
2016,7,Colorado,22
2016,8,Colorado,13
2016,9,Colorado,25
2016,10,Colorado,26
2016,11,Colorado,29
2016,12,Colorado,12
2017,1,Colorado,20
2017,2,Colorado,16
2017,3,Colorado,15
2017,4,Colorado,23
2017,5,Colorado,32
2017,6,Colorado,15
2017,7,Colorado,32
2017,8,Colorado,21
2017,9,Colorado,14
2017,10,Colorado,22
2017,11,Colorado,23
2017,12,Colorado,22
2018,1,Colorado,25
2018,2,Colorado,16
2018,3,Colorado,21
2018,4,Colorado,27
2018,5,Colorado,19
2018,6,Colorado,16
2018,7,Colorado,28
2018,8,Colorado,23
2018,9,Colorado,27
2018,10,Colorado,19
2018,11,Colorado,16
2018,12,Colorado,20
2019,1,Colorado,16
2019,2,Colorado,12
2019,3,Colorado,15
2019,4,Colorado,24
2019,5,Colorado,22
2019,6,Colorado,20
2019,7,Colorado,29
2019,8,Colorado,20
2019,9,Colorado,21
2019,10,Colorado,18
2019,11,Colorado,25
2019,12,Colorado,26
2020,1,Colorado,24
2020,2,Colorado,26
2020,3,Colorado,28
2020,4,Colorado,22
2020,5,Colorado,29
2020,6,Colorado,28
2020,7,Colorado,41
2020,8,Colorado,41
2020,9,Colorado,30
2020,10,Colorado,20
2020,11,Colorado,27
2020,12,Colorado,16
1999,1,Connecticut,18
1999,2,Connecticut,3
1999,3,Connecticut,11
1999,4,Connecticut,5
1999,5,Connecticut,9
1999,6,Connecticut,15
1999,7,Connecticut,12
1999,8,Connecticut,11
1999,9,Connecticut,11
1999,10,Connecticut,12
1999,11,Connecticut,7
1999,12,Connecticut,6
2000,1,Connecticut,10
2000,2,Connecticut,5
2000,3,Connecticut,3
2000,4,Connecticut,8
2000,5,Connecticut,8
2000,6,Connecticut,6
2000,7,Connecticut,13
2000,8,Connecticut,11
2000,9,Connecticut,10
2000,10,Connecticut,6
2000,11,Connecticut,5
2000,12,Connecticut,9
2001,1,Connecticut,7
2001,2,Connecticut,3
2001,3,Connecticut,9
2001,4,Connecticut,7
2001,5,Connecticut,11
2001,6,Connecticut,16
2001,7,Connecticut,9
2001,8,Connecticut,6
2001,9,Connecticut,5
2001,10,Connecticut,10
2001,11,Connecticut,12
2001,12,Connecticut,12
2002,1,Connecticut,7
2002,2,Connecticut,7
2002,3,Connecticut,5
2002,4,Connecticut,7
2002,5,Connecticut,10
2002,6,Connecticut,7
2002,7,Connecticut,6
2002,8,Connecticut,10
2002,9,Connecticut,9
2002,10,Connecticut,8
2002,11,Connecticut,6
2002,12,Connecticut,16
2003,1,Connecticut,6
2003,2,Connecticut,10
2003,3,Connecticut,10
2003,4,Connecticut,10
2003,5,Connecticut,10
2003,6,Connecticut,5
2003,7,Connecticut,9
2003,8,Connecticut,6
2003,9,Connecticut,12
2003,10,Connecticut,9
2003,11,Connecticut,5
2003,12,Connecticut,11
2004,1,Connecticut,9
2004,2,Connecticut,4
2004,3,Connecticut,7
2004,4,Connecticut,5
2004,5,Connecticut,3
2004,6,Connecticut,13
2004,7,Connecticut,17
2004,8,Connecticut,5
2004,9,Connecticut,14
2004,10,Connecticut,13
2004,11,Connecticut,10
2004,12,Connecticut,8
2005,1,Connecticut,3
2005,2,Connecticut,10
2005,3,Connecticut,6
2005,4,Connecticut,4
2005,5,Connecticut,12
2005,6,Connecticut,13
2005,7,Connecticut,7
2005,8,Connecticut,18
2005,9,Connecticut,7
2005,10,Connecticut,10
2005,11,Connecticut,4
2005,12,Connecticut,11
2006,1,Connecticut,13
2006,2,Connecticut,6
2006,3,Connecticut,7
2006,4,Connecticut,11
2006,5,Connecticut,14
2006,6,Connecticut,14
2006,7,Connecticut,6
2006,8,Connecticut,18
2006,9,Connecticut,14
2006,10,Connecticut,6
2006,11,Connecticut,8
2006,12,Connecticut,15
2007,1,Connecticut,7
2007,2,Connecticut,7
2007,3,Connecticut,3
2007,4,Connecticut,10
2007,5,Connecticut,2
2007,6,Connecticut,17
2007,7,Connecticut,13
2007,8,Connecticut,8
2007,9,Connecticut,8
2007,10,Connecticut,12
2007,11,Connecticut,10
2007,12,Connecticut,8
2008,1,Connecticut,10
2008,2,Connecticut,9
2008,3,Connecticut,9
2008,4,Connecticut,10
2008,5,Connecticut,9
2008,6,Connecticut,15
2008,7,Connecticut,14
2008,8,Connecticut,8
2008,9,Connecticut,10
2008,10,Connecticut,11
2008,11,Connecticut,13
2008,12,Connecticut,9
2009,1,Connecticut,9
2009,2,Connecticut,10
2009,3,Connecticut,5
2009,4,Connecticut,9
2009,5,Connecticut,7
2009,6,Connecticut,17
2009,7,Connecticut,7
2009,8,Connecticut,11
2009,9,Connecticut,8
2009,10,Connecticut,15
2009,11,Connecticut,6
2009,12,Connecticut,7
2010,1,Connecticut,12
2010,2,Connecticut,12
2010,3,Connecticut,13
2010,4,Connecticut,12
2010,5,Connecticut,17
2010,6,Connecticut,10
2010,7,Connecticut,12
2010,8,Connecticut,16
2010,9,Connecticut,9
2010,10,Connecticut,9
2010,11,Connecticut,12
2010,12,Connecticut,7
2011,1,Connecticut,9
2011,2,Connecticut,8
2011,3,Connecticut,14
2011,4,Connecticut,15
2011,5,Connecticut,13
2011,6,Connecticut,11
2011,7,Connecticut,15
2011,8,Connecticut,8
2011,9,Connecticut,8
2011,10,Connecticut,11
2011,11,Connecticut,11
2011,12,Connecticut,11
2012,1,Connecticut,7
2012,2,Connecticut,8
2012,3,Connecticut,7
2012,4,Connecticut,6
2012,5,Connecticut,13
2012,6,Connecticut,15
2012,7,Connecticut,18
2012,8,Connecticut,11
2012,9,Connecticut,17
2012,10,Connecticut,10
2012,11,Connecticut,4
2012,12,Connecticut,34
2013,1,Connecticut,6
2013,2,Connecticut,4
2013,3,Connecticut,8
2013,4,Connecticut,8
2013,5,Connecticut,10
2013,6,Connecticut,9
2013,7,Connecticut,8
2013,8,Connecticut,13
2013,9,Connecticut,6
2013,10,Connecticut,7
2013,11,Connecticut,4
2013,12,Connecticut,16
2014,1,Connecticut,9
2014,2,Connecticut,2
2014,3,Connecticut,6
2014,4,Connecticut,7
2014,5,Connecticut,8
2014,6,Connecticut,11
2014,7,Connecticut,10
2014,8,Connecticut,13
2014,9,Connecticut,11
2014,10,Connecticut,7
2014,11,Connecticut,5
2014,12,Connecticut,10
2015,1,Connecticut,7
2015,2,Connecticut,3
2015,3,Connecticut,11
2015,4,Connecticut,13
2015,5,Connecticut,9
2015,6,Connecticut,8
2015,7,Connecticut,17
2015,8,Connecticut,7
2015,9,Connecticut,10
2015,10,Connecticut,12
2015,11,Connecticut,12
2015,12,Connecticut,12
2016,1,Connecticut,5
2016,2,Connecticut,6
2016,3,Connecticut,7
2016,4,Connecticut,6
2016,5,Connecticut,8
2016,6,Connecticut,7
2016,7,Connecticut,10
2016,8,Connecticut,10
2016,9,Connecticut,7
2016,10,Connecticut,3
2016,11,Connecticut,9
2016,12,Connecticut,10
2017,1,Connecticut,13
2017,2,Connecticut,8
2017,3,Connecticut,4
2017,4,Connecticut,10
2017,5,Connecticut,9
2017,6,Connecticut,6
2017,7,Connecticut,10
2017,8,Connecticut,10
2017,9,Connecticut,9
2017,10,Connecticut,11
2017,11,Connecticut,3
2017,12,Connecticut,14
2018,1,Connecticut,11
2018,2,Connecticut,8
2018,3,Connecticut,6
2018,4,Connecticut,5
2018,5,Connecticut,13
2018,6,Connecticut,8
2018,7,Connecticut,5
2018,8,Connecticut,4
2018,9,Connecticut,9
2018,10,Connecticut,5
2018,11,Connecticut,8
2018,12,Connecticut,8
2019,1,Connecticut,12
2019,2,Connecticut,9
2019,3,Connecticut,7
2019,4,Connecticut,5
2019,5,Connecticut,8
2019,6,Connecticut,5
2019,7,Connecticut,11
2019,8,Connecticut,13
2019,9,Connecticut,10
2019,10,Connecticut,5
2019,11,Connecticut,9
2019,12,Connecticut,12
2020,1,Connecticut,9
2020,2,Connecticut,6
2020,3,Connecticut,13
2020,4,Connecticut,5
2020,5,Connecticut,13
2020,6,Connecticut,14
2020,7,Connecticut,18
2020,8,Connecticut,16
2020,9,Connecticut,13
2020,10,Connecticut,17
2020,11,Connecticut,14
2020,12,Connecticut,13
1999,1,Delaware,1
1999,2,Delaware,2
1999,3,Delaware,3
1999,4,Delaware,3
1999,5,Delaware,1
1999,6,Delaware,0
1999,7,Delaware,2
1999,8,Delaware,1
1999,9,Delaware,0
1999,10,Delaware,3
1999,11,Delaware,4
1999,12,Delaware,4
2000,1,Delaware,5
2000,2,Delaware,3
2000,3,Delaware,2
2000,4,Delaware,1
2000,5,Delaware,1
2000,6,Delaware,2
2000,7,Delaware,3
2000,8,Delaware,1
2000,9,Delaware,2
2000,10,Delaware,1
2000,11,Delaware,2
2000,12,Delaware,0
2001,1,Delaware,1
2001,2,Delaware,0
2001,3,Delaware,2
2001,4,Delaware,2
2001,5,Delaware,2
2001,6,Delaware,1
2001,7,Delaware,5
2001,8,Delaware,7
2001,9,Delaware,2
2001,10,Delaware,1
2001,11,Delaware,4
2001,12,Delaware,4
2002,1,Delaware,0
2002,2,Delaware,3
2002,3,Delaware,2
2002,4,Delaware,2
2002,5,Delaware,5
2002,6,Delaware,4
2002,7,Delaware,4
2002,8,Delaware,5
2002,9,Delaware,1
2002,10,Delaware,4
2002,11,Delaware,6
2002,12,Delaware,2
2003,1,Delaware,2
2003,2,Delaware,1
2003,3,Delaware,2
2003,4,Delaware,6
2003,5,Delaware,3
2003,6,Delaware,1
2003,7,Delaware,2
2003,8,Delaware,3
2003,9,Delaware,0
2003,10,Delaware,2
2003,11,Delaware,3
2003,12,Delaware,0
2004,1,Delaware,1
2004,2,Delaware,1
2004,3,Delaware,3
2004,4,Delaware,5
2004,5,Delaware,3
2004,6,Delaware,4
2004,7,Delaware,5
2004,8,Delaware,1
2004,9,Delaware,2
2004,10,Delaware,3
2004,11,Delaware,1
2004,12,Delaware,6
2005,1,Delaware,3
2005,2,Delaware,7
2005,3,Delaware,7
2005,4,Delaware,5
2005,5,Delaware,4
2005,6,Delaware,1
2005,7,Delaware,1
2005,8,Delaware,5
2005,9,Delaware,3
2005,10,Delaware,5
2005,11,Delaware,9
2005,12,Delaware,5
2006,1,Delaware,4
2006,2,Delaware,3
2006,3,Delaware,6
2006,4,Delaware,5
2006,5,Delaware,1
2006,6,Delaware,3
2006,7,Delaware,10
2006,8,Delaware,1
2006,9,Delaware,5
2006,10,Delaware,3
2006,11,Delaware,5
2006,12,Delaware,3
2007,1,Delaware,4
2007,2,Delaware,6
2007,3,Delaware,4
2007,4,Delaware,3
2007,5,Delaware,1
2007,6,Delaware,4
2007,7,Delaware,3
2007,8,Delaware,4
2007,9,Delaware,4
2007,10,Delaware,8
2007,11,Delaware,3
2007,12,Delaware,4
2008,1,Delaware,7
2008,2,Delaware,10
2008,3,Delaware,4
2008,4,Delaware,6
2008,5,Delaware,4
2008,6,Delaware,4
2008,7,Delaware,7
2008,8,Delaware,4
2008,9,Delaware,7
2008,10,Delaware,5
2008,11,Delaware,2
2008,12,Delaware,5
2009,1,Delaware,4
2009,2,Delaware,0
2009,3,Delaware,4
2009,4,Delaware,2
2009,5,Delaware,7
2009,6,Delaware,7
2009,7,Delaware,3
2009,8,Delaware,4
2009,9,Delaware,3
2009,10,Delaware,3
2009,11,Delaware,6
2009,12,Delaware,2
2010,1,Delaware,6
2010,2,Delaware,8
2010,3,Delaware,4
2010,4,Delaware,2
2010,5,Delaware,3
2010,6,Delaware,8
2010,7,Delaware,2
2010,8,Delaware,4
2010,9,Delaware,7
2010,10,Delaware,8
2010,11,Delaware,3
2010,12,Delaware,6
2011,1,Delaware,3
2011,2,Delaware,2
2011,3,Delaware,2
2011,4,Delaware,4
2011,5,Delaware,2
2011,6,Delaware,6
2011,7,Delaware,5
2011,8,Delaware,3
2011,9,Delaware,6
2011,10,Delaware,6
2011,11,Delaware,5
2011,12,Delaware,5
2012,1,Delaware,6
2012,2,Delaware,1
2012,3,Delaware,0
2012,4,Delaware,6
2012,5,Delaware,3
2012,6,Delaware,7
2012,7,Delaware,7
2012,8,Delaware,9
2012,9,Delaware,7
2012,10,Delaware,5
2012,11,Delaware,8
2012,12,Delaware,3
2013,1,Delaware,4
2013,2,Delaware,7
2013,3,Delaware,4
2013,4,Delaware,3
2013,5,Delaware,2
2013,6,Delaware,2
2013,7,Delaware,5
2013,8,Delaware,4
2013,9,Delaware,10
2013,10,Delaware,3
2013,11,Delaware,5
2013,12,Delaware,3
2014,1,Delaware,3
2014,2,Delaware,4
2014,3,Delaware,3
2014,4,Delaware,4
2014,5,Delaware,7
2014,6,Delaware,4
2014,7,Delaware,4
2014,8,Delaware,11
2014,9,Delaware,3
2014,10,Delaware,2
2014,11,Delaware,6
2014,12,Delaware,6
2015,1,Delaware,12
2015,2,Delaware,4
2015,3,Delaware,2
2015,4,Delaware,8
2015,5,Delaware,4
2015,6,Delaware,4
2015,7,Delaware,8
2015,8,Delaware,4
2015,9,Delaware,5
2015,10,Delaware,6
2015,11,Delaware,3
2015,12,Delaware,5
2016,1,Delaware,7
2016,2,Delaware,8
2016,3,Delaware,7
2016,4,Delaware,4
2016,5,Delaware,3
2016,6,Delaware,5
2016,7,Delaware,8
2016,8,Delaware,2
2016,9,Delaware,4
2016,10,Delaware,3
2016,11,Delaware,5
2016,12,Delaware,6
2017,1,Delaware,10
2017,2,Delaware,7
2017,3,Delaware,3
2017,4,Delaware,5
2017,5,Delaware,5
2017,6,Delaware,4
2017,7,Delaware,3
2017,8,Delaware,2
2017,9,Delaware,8
2017,10,Delaware,8
2017,11,Delaware,4
2017,12,Delaware,4
2018,1,Delaware,3
2018,2,Delaware,8
2018,3,Delaware,2
2018,4,Delaware,1
2018,5,Delaware,11
2018,6,Delaware,5
2018,7,Delaware,8
2018,8,Delaware,6
2018,9,Delaware,2
2018,10,Delaware,5
2018,11,Delaware,2
2018,12,Delaware,3
2019,1,Delaware,8
2019,2,Delaware,0
2019,3,Delaware,5
2019,4,Delaware,3
2019,5,Delaware,3
2019,6,Delaware,1
2019,7,Delaware,6
2019,8,Delaware,3
2019,9,Delaware,7
2019,10,Delaware,4
2019,11,Delaware,4
2019,12,Delaware,9
2020,1,Delaware,5
2020,2,Delaware,9
2020,3,Delaware,1
2020,4,Delaware,5
2020,5,Delaware,3
2020,6,Delaware,7
2020,7,Delaware,9
2020,8,Delaware,5
2020,9,Delaware,12
2020,10,Delaware,14
2020,11,Delaware,7
2020,12,Delaware,8
1999,1,District of Columbia,17
1999,2,District of Columbia,13
1999,3,District of Columbia,22
1999,4,District of Columbia,10
1999,5,District of Columbia,7
1999,6,District of Columbia,17
1999,7,District of Columbia,20
1999,8,District of Columbia,14
1999,9,District of Columbia,13
1999,10,District of Columbia,22
1999,11,District of Columbia,15
1999,12,District of Columbia,15
2000,1,District of Columbia,20
2000,2,District of Columbia,18
2000,3,District of Columbia,11
2000,4,District of Columbia,14
2000,5,District of Columbia,13
2000,6,District of Columbia,12
2000,7,District of Columbia,19
2000,8,District of Columbia,20
2000,9,District of Columbia,14
2000,10,District of Columbia,16
2000,11,District of Columbia,12
2000,12,District of Columbia,11
2001,1,District of Columbia,12
2001,2,District of Columbia,13
2001,3,District of Columbia,9
2001,4,District of Columbia,9
2001,5,District of Columbia,10
2001,6,District of Columbia,7
2001,7,District of Columbia,17
2001,8,District of Columbia,18
2001,9,District of Columbia,25
2001,10,District of Columbia,23
2001,11,District of Columbia,21
2001,12,District of Columbia,18
2002,1,District of Columbia,15
2002,2,District of Columbia,14
2002,3,District of Columbia,16
2002,4,District of Columbia,11
2002,5,District of Columbia,27
2002,6,District of Columbia,14
2002,7,District of Columbia,26
2002,8,District of Columbia,21
2002,9,District of Columbia,16
2002,10,District of Columbia,22
2002,11,District of Columbia,28
2002,12,District of Columbia,18
2003,1,District of Columbia,12
2003,2,District of Columbia,14
2003,3,District of Columbia,16
2003,4,District of Columbia,20
2003,5,District of Columbia,15
2003,6,District of Columbia,20
2003,7,District of Columbia,20
2003,8,District of Columbia,17
2003,9,District of Columbia,11
2003,10,District of Columbia,14
2003,11,District of Columbia,11
2003,12,District of Columbia,20
2004,1,District of Columbia,19
2004,2,District of Columbia,9
2004,3,District of Columbia,15
2004,4,District of Columbia,16
2004,5,District of Columbia,17
2004,6,District of Columbia,9
2004,7,District of Columbia,11
2004,8,District of Columbia,17
2004,9,District of Columbia,18
2004,10,District of Columbia,16
2004,11,District of Columbia,12
2004,12,District of Columbia,14
2005,1,District of Columbia,15
2005,2,District of Columbia,6
