Year,Month,State,Suicides
2006,11,New Hampshire,10
2006,12,New Hampshire,18
2007,1,New Hampshire,12
2007,2,New Hampshire,7
2007,3,New Hampshire,9
2007,4,New Hampshire,9
2007,5,New Hampshire,16
2007,6,New Hampshire,16
2007,7,New Hampshire,15
2007,8,New Hampshire,15
2007,9,New Hampshire,13
2007,10,New Hampshire,16
2007,11,New Hampshire,13
2007,12,New Hampshire,16
2008,1,New Hampshire,19
2008,2,New Hampshire,12
2008,3,New Hampshire,13
2008,4,New Hampshire,16
2008,5,New Hampshire,14
2008,6,New Hampshire,18
2008,7,New Hampshire,19
2008,8,New Hampshire,13
2008,9,New Hampshire,10
2008,10,New Hampshire,18
2008,11,New Hampshire,10
2008,12,New Hampshire,17
2009,1,New Hampshire,20
2009,2,New Hampshire,9
2009,3,New Hampshire,14
2009,4,New Hampshire,12
2009,5,New Hampshire,12
2009,6,New Hampshire,16
2009,7,New Hampshire,20
2009,8,New Hampshire,11
2009,9,New Hampshire,13
2009,10,New Hampshire,10
2009,11,New Hampshire,13
2009,12,New Hampshire,16
2010,1,New Hampshire,18
2010,2,New Hampshire,12
2010,3,New Hampshire,27
2010,4,New Hampshire,16
2010,5,New Hampshire,25
2010,6,New Hampshire,15
2010,7,New Hampshire,14
2010,8,New Hampshire,12
2010,9,New Hampshire,17
2010,10,New Hampshire,13
2010,11,New Hampshire,14
2010,12,New Hampshire,13
2011,1,New Hampshire,16
2011,2,New Hampshire,12
2011,3,New Hampshire,11
2011,4,New Hampshire,16
2011,5,New Hampshire,23
2011,6,New Hampshire,13
2011,7,New Hampshire,21
2011,8,New Hampshire,20
2011,9,New Hampshire,20
2011,10,New Hampshire,13
2011,11,New Hampshire,16
2011,12,New Hampshire,17
2012,1,New Hampshire,14
2012,2,New Hampshire,10
2012,3,New Hampshire,15
2012,4,New Hampshire,23
2012,5,New Hampshire,24
2012,6,New Hampshire,16
2012,7,New Hampshire,16
2012,8,New Hampshire,14
2012,9,New Hampshire,21
2012,10,New Hampshire,18
2012,11,New Hampshire,13
2012,12,New Hampshire,17
2013,1,New Hampshire,17
2013,2,New Hampshire,11
2013,3,New Hampshire,17
2013,4,New Hampshire,14
2013,5,New Hampshire,13
2013,6,New Hampshire,23
2013,7,New Hampshire,12
2013,8,New Hampshire,22
2013,9,New Hampshire,13
2013,10,New Hampshire,21
2013,11,New Hampshire,12
2013,12,New Hampshire,10
2014,1,New Hampshire,23
2014,2,New Hampshire,13
2014,3,New Hampshire,21
2014,4,New Hampshire,16
2014,5,New Hampshire,13
2014,6,New Hampshire,21
2014,7,New Hampshire,16
2014,8,New Hampshire,23
2014,9,New Hampshire,29
2014,10,New Hampshire,29
2014,11,New Hampshire,24
2014,12,New Hampshire,19
2015,1,New Hampshire,18
2015,2,New Hampshire,15
2015,3,New Hampshire,18
2015,4,New Hampshire,23
2015,5,New Hampshire,22
2015,6,New Hampshire,14
2015,7,New Hampshire,18
2015,8,New Hampshire,14
2015,9,New Hampshire,16
2015,10,New Hampshire,21
2015,11,New Hampshire,25
2015,12,New Hampshire,24
2016,1,New Hampshire,13
2016,2,New Hampshire,18
2016,3,New Hampshire,24
2016,4,New Hampshire,16
2016,5,New Hampshire,25
2016,6,New Hampshire,14
2016,7,New Hampshire,20
2016,8,New Hampshire,26
2016,9,New Hampshire,27
2016,10,New Hampshire,23
2016,11,New Hampshire,15
2016,12,New Hampshire,23
2017,1,New Hampshire,24
2017,2,New Hampshire,17
2017,3,New Hampshire,19
2017,4,New Hampshire,25
2017,5,New Hampshire,29
2017,6,New Hampshire,16
2017,7,New Hampshire,24
2017,8,New Hampshire,28
2017,9,New Hampshire,20
2017,10,New Hampshire,24
2017,11,New Hampshire,21
2017,12,New Hampshire,18
2018,1,New Hampshire,23
2018,2,New Hampshire,19
2018,3,New Hampshire,21
2018,4,New Hampshire,20
2018,5,New Hampshire,29
2018,6,New Hampshire,33
2018,7,New Hampshire,25
2018,8,New Hampshire,15
2018,9,New Hampshire,26
2018,10,New Hampshire,23
2018,11,New Hampshire,23
2018,12,New Hampshire,22
2019,1,New Hampshire,15
2019,2,New Hampshire,19
2019,3,New Hampshire,20
2019,4,New Hampshire,29
2019,5,New Hampshire,16
2019,6,New Hampshire,21
2019,7,New Hampshire,26
2019,8,New Hampshire,27
2019,9,New Hampshire,23
2019,10,New Hampshire,18
2019,11,New Hampshire,17
2019,12,New Hampshire,24
2020,1,New Hampshire,13
2020,2,New Hampshire,15
2020,3,New Hampshire,20
2020,4,New Hampshire,17
2020,5,New Hampshire,21
2020,6,New Hampshire,15
2020,7,New Hampshire,24
2020,8,New Hampshire,31
2020,9,New Hampshire,18
2020,10,New Hampshire,19
2020,11,New Hampshire,18
2020,12,New Hampshire,23
1999,1,New Jersey,62
1999,2,New Jersey,34
1999,3,New Jersey,38
1999,4,New Jersey,42
1999,5,New Jersey,46
1999,6,New Jersey,47
1999,7,New Jersey,44
1999,8,New Jersey,50
1999,9,New Jersey,49
1999,10,New Jersey,43
1999,11,New Jersey,56
1999,12,New Jersey,52
2000,1,New Jersey,46
2000,2,New Jersey,38
2000,3,New Jersey,54
2000,4,New Jersey,56
2000,5,New Jersey,59
2000,6,New Jersey,49
2000,7,New Jersey,42
2000,8,New Jersey,38
2000,9,New Jersey,43
2000,10,New Jersey,44
2000,11,New Jersey,51
2000,12,New Jersey,39
2001,1,New Jersey,59
2001,2,New Jersey,45
2001,3,New Jersey,62
2001,4,New Jersey,48
2001,5,New Jersey,51
2001,6,New Jersey,53
2001,7,New Jersey,46
2001,8,New Jersey,68
2001,9,New Jersey,35
2001,10,New Jersey,48
2001,11,New Jersey,37
2001,12,New Jersey,36
2002,1,New Jersey,50
2002,2,New Jersey,33
2002,3,New Jersey,44
2002,4,New Jersey,42
2002,5,New Jersey,39
2002,6,New Jersey,51
2002,7,New Jersey,49
2002,8,New Jersey,59
2002,9,New Jersey,45
2002,10,New Jersey,53
2002,11,New Jersey,53
2002,12,New Jersey,35
2003,1,New Jersey,43
2003,2,New Jersey,53
2003,3,New Jersey,49
2003,4,New Jersey,39
2003,5,New Jersey,52
2003,6,New Jersey,56
2003,7,New Jersey,41
2003,8,New Jersey,55
2003,9,New Jersey,46
2003,10,New Jersey,50
2003,11,New Jersey,49
2003,12,New Jersey,54
2004,1,New Jersey,48
2004,2,New Jersey,44
2004,3,New Jersey,56
2004,4,New Jersey,49
2004,5,New Jersey,47
2004,6,New Jersey,52
2004,7,New Jersey,51
2004,8,New Jersey,55
2004,9,New Jersey,50
2004,10,New Jersey,50
2004,11,New Jersey,43
2004,12,New Jersey,51
2005,1,New Jersey,35
2005,2,New Jersey,48
2005,3,New Jersey,49
2005,4,New Jersey,45
2005,5,New Jersey,45
2005,6,New Jersey,44
2005,7,New Jersey,51
2005,8,New Jersey,34
2005,9,New Jersey,41
2005,10,New Jersey,46
2005,11,New Jersey,55
2005,12,New Jersey,42
2006,1,New Jersey,44
2006,2,New Jersey,53
2006,3,New Jersey,57
2006,4,New Jersey,47
2006,5,New Jersey,51
2006,6,New Jersey,62
2006,7,New Jersey,53
2006,8,New Jersey,41
2006,9,New Jersey,39
2006,10,New Jersey,44
2006,11,New Jersey,42
2006,12,New Jersey,50
2007,1,New Jersey,52
2007,2,New Jersey,46
2007,3,New Jersey,55
2007,4,New Jersey,55
2007,5,New Jersey,65
2007,6,New Jersey,52
2007,7,New Jersey,55
2007,8,New Jersey,52
2007,9,New Jersey,54
2007,10,New Jersey,46
2007,11,New Jersey,29
2007,12,New Jersey,31
2008,1,New Jersey,45
2008,2,New Jersey,45
2008,3,New Jersey,56
2008,4,New Jersey,62
2008,5,New Jersey,49
2008,6,New Jersey,48
2008,7,New Jersey,60
2008,8,New Jersey,47
2008,9,New Jersey,56
2008,10,New Jersey,55
2008,11,New Jersey,43
2008,12,New Jersey,46
2009,1,New Jersey,44
2009,2,New Jersey,38
2009,3,New Jersey,47
2009,4,New Jersey,45
2009,5,New Jersey,49
2009,6,New Jersey,38
2009,7,New Jersey,42
2009,8,New Jersey,55
2009,9,New Jersey,54
2009,10,New Jersey,48
2009,11,New Jersey,48
2009,12,New Jersey,46
2010,1,New Jersey,63
2010,2,New Jersey,46
2010,3,New Jersey,57
2010,4,New Jersey,63
2010,5,New Jersey,64
2010,6,New Jersey,66
2010,7,New Jersey,64
2010,8,New Jersey,72
2010,9,New Jersey,59
2010,10,New Jersey,62
2010,11,New Jersey,50
2010,12,New Jersey,53
2011,1,New Jersey,53
2011,2,New Jersey,46
2011,3,New Jersey,58
2011,4,New Jersey,53
2011,5,New Jersey,66
2011,6,New Jersey,59
2011,7,New Jersey,55
2011,8,New Jersey,63
2011,9,New Jersey,57
2011,10,New Jersey,58
2011,11,New Jersey,56
2011,12,New Jersey,63
2012,1,New Jersey,57
2012,2,New Jersey,65
2012,3,New Jersey,62
2012,4,New Jersey,42
2012,5,New Jersey,52
2012,6,New Jersey,62
2012,7,New Jersey,59
2012,8,New Jersey,64
2012,9,New Jersey,57
2012,10,New Jersey,48
2012,11,New Jersey,49
2012,12,New Jersey,61
2013,1,New Jersey,44
2013,2,New Jersey,54
2013,3,New Jersey,80
2013,4,New Jersey,50
2013,5,New Jersey,71
2013,6,New Jersey,59
2013,7,New Jersey,65
2013,8,New Jersey,75
2013,9,New Jersey,85
2013,10,New Jersey,74
2013,11,New Jersey,49
2013,12,New Jersey,48
2014,1,New Jersey,50
2014,2,New Jersey,45
2014,3,New Jersey,74
2014,4,New Jersey,71
2014,5,New Jersey,83
2014,6,New Jersey,67
2014,7,New Jersey,51
2014,8,New Jersey,73
2014,9,New Jersey,90
2014,10,New Jersey,68
2014,11,New Jersey,61
2014,12,New Jersey,53
2015,1,New Jersey,73
2015,2,New Jersey,67
2015,3,New Jersey,80
2015,4,New Jersey,59
2015,5,New Jersey,59
2015,6,New Jersey,60
2015,7,New Jersey,66
2015,8,New Jersey,86
2015,9,New Jersey,56
2015,10,New Jersey,66
2015,11,New Jersey,59
2015,12,New Jersey,56
2016,1,New Jersey,44
2016,2,New Jersey,56
2016,3,New Jersey,63
2016,4,New Jersey,68
2016,5,New Jersey,61
2016,6,New Jersey,56
2016,7,New Jersey,62
2016,8,New Jersey,63
2016,9,New Jersey,60
2016,10,New Jersey,51
2016,11,New Jersey,45
2016,12,New Jersey,56
2017,1,New Jersey,57
2017,2,New Jersey,79
2017,3,New Jersey,71
2017,4,New Jersey,55
2017,5,New Jersey,61
2017,6,New Jersey,72
2017,7,New Jersey,72
2017,8,New Jersey,63
2017,9,New Jersey,53
2017,10,New Jersey,63
2017,11,New Jersey,72
2017,12,New Jersey,77
2018,1,New Jersey,70
2018,2,New Jersey,46
2018,3,New Jersey,66
2018,4,New Jersey,52
2018,5,New Jersey,69
2018,6,New Jersey,83
2018,7,New Jersey,66
2018,8,New Jersey,79
2018,9,New Jersey,64
2018,10,New Jersey,69
2018,11,New Jersey,50
2018,12,New Jersey,64
2019,1,New Jersey,69
2019,2,New Jersey,58
2019,3,New Jersey,65
2019,4,New Jersey,62
2019,5,New Jersey,69
2019,6,New Jersey,51
2019,7,New Jersey,64
2019,8,New Jersey,72
2019,9,New Jersey,54
2019,10,New Jersey,63
2019,11,New Jersey,75
2019,12,New Jersey,60
2020,1,New Jersey,68
2020,2,New Jersey,48
2020,3,New Jersey,44
2020,4,New Jersey,64
2020,5,New Jersey,59
2020,6,New Jersey,58
2020,7,New Jersey,69
2020,8,New Jersey,72
2020,9,New Jersey,47
2020,10,New Jersey,57
2020,11,New Jersey,49
2020,12,New Jersey,44
1999,1,New Mexico,18
1999,2,New Mexico,34
1999,3,New Mexico,23
1999,4,New Mexico,17
1999,5,New Mexico,20
1999,6,New Mexico,32
1999,7,New Mexico,43
1999,8,New Mexico,29
1999,9,New Mexico,29
1999,10,New Mexico,22
1999,11,New Mexico,25
1999,12,New Mexico,26
2000,1,New Mexico,31
2000,2,New Mexico,27
2000,3,New Mexico,20
2000,4,New Mexico,27
2000,5,New Mexico,35
2000,6,New Mexico,28
2000,7,New Mexico,17
2000,8,New Mexico,30
2000,9,New Mexico,22
2000,10,New Mexico,34
2000,11,New Mexico,27
2000,12,New Mexico,29
2001,1,New Mexico,26
2001,2,New Mexico,29
2001,3,New Mexico,26
2001,4,New Mexico,39
2001,5,New Mexico,37
2001,6,New Mexico,21
2001,7,New Mexico,38
2001,8,New Mexico,22
2001,9,New Mexico,30
2001,10,New Mexico,32
2001,11,New Mexico,33
2001,12,New Mexico,28
2002,1,New Mexico,32
2002,2,New Mexico,29
2002,3,New Mexico,32
2002,4,New Mexico,26
2002,5,New Mexico,24
2002,6,New Mexico,22
2002,7,New Mexico,32
2002,8,New Mexico,37
2002,9,New Mexico,23
2002,10,New Mexico,30
2002,11,New Mexico,28
2002,12,New Mexico,34
2003,1,New Mexico,27
2003,2,New Mexico,29
2003,3,New Mexico,29
2003,4,New Mexico,32
2003,5,New Mexico,24
2003,6,New Mexico,34
2003,7,New Mexico,35
2003,8,New Mexico,35
2003,9,New Mexico,23
2003,10,New Mexico,18
2003,11,New Mexico,19
2003,12,New Mexico,36
2004,1,New Mexico,29
2004,2,New Mexico,24
2004,3,New Mexico,34
2004,4,New Mexico,23
2004,5,New Mexico,25
2004,6,New Mexico,29
2004,7,New Mexico,26
2004,8,New Mexico,45
2004,9,New Mexico,27
2004,10,New Mexico,39
2004,11,New Mexico,27
2004,12,New Mexico,27
2005,1,New Mexico,24
2005,2,New Mexico,23
2005,3,New Mexico,31
2005,4,New Mexico,28
2005,5,New Mexico,31
2005,6,New Mexico,28
2005,7,New Mexico,42
2005,8,New Mexico,28
2005,9,New Mexico,30
2005,10,New Mexico,36
2005,11,New Mexico,25
2005,12,New Mexico,14
2006,1,New Mexico,32
2006,2,New Mexico,15
2006,3,New Mexico,24
2006,4,New Mexico,35
2006,5,New Mexico,38
2006,6,New Mexico,24
2006,7,New Mexico,41
2006,8,New Mexico,32
2006,9,New Mexico,31
2006,10,New Mexico,33
2006,11,New Mexico,22
2006,12,New Mexico,25
2007,1,New Mexico,26
2007,2,New Mexico,34
2007,3,New Mexico,36
2007,4,New Mexico,28
2007,5,New Mexico,34
2007,6,New Mexico,38
2007,7,New Mexico,44
2007,8,New Mexico,25
2007,9,New Mexico,30
2007,10,New Mexico,33
2007,11,New Mexico,46
2007,12,New Mexico,27
2008,1,New Mexico,28
2008,2,New Mexico,36
2008,3,New Mexico,39
2008,4,New Mexico,30
2008,5,New Mexico,43
2008,6,New Mexico,46
2008,7,New Mexico,47
2008,8,New Mexico,31
2008,9,New Mexico,28
2008,10,New Mexico,33
2008,11,New Mexico,32
2008,12,New Mexico,24
2009,1,New Mexico,31
2009,2,New Mexico,25
2009,3,New Mexico,33
2009,4,New Mexico,30
2009,5,New Mexico,35
2009,6,New Mexico,36
2009,7,New Mexico,30
2009,8,New Mexico,26
2009,9,New Mexico,37
2009,10,New Mexico,33
2009,11,New Mexico,29
2009,12,New Mexico,30
2010,1,New Mexico,38
2010,2,New Mexico,29
2010,3,New Mexico,24
2010,4,New Mexico,36
2010,5,New Mexico,49
2010,6,New Mexico,28
2010,7,New Mexico,46
2010,8,New Mexico,35
2010,9,New Mexico,29
2010,10,New Mexico,32
2010,11,New Mexico,33
2010,12,New Mexico,33
2011,1,New Mexico,31
2011,2,New Mexico,12
2011,3,New Mexico,38
2011,4,New Mexico,32
2011,5,New Mexico,48
2011,6,New Mexico,35
2011,7,New Mexico,41
2011,8,New Mexico,43
2011,9,New Mexico,34
2011,10,New Mexico,34
2011,11,New Mexico,33
2011,12,New Mexico,36
2012,1,New Mexico,41
2012,2,New Mexico,32
2012,3,New Mexico,46
2012,4,New Mexico,37
2012,5,New Mexico,38
2012,6,New Mexico,46
2012,7,New Mexico,42
2012,8,New Mexico,34
2012,9,New Mexico,31
2012,10,New Mexico,31
2012,11,New Mexico,34
2012,12,New Mexico,29
2013,1,New Mexico,37
2013,2,New Mexico,46
2013,3,New Mexico,36
2013,4,New Mexico,33
2013,5,New Mexico,39
2013,6,New Mexico,47
2013,7,New Mexico,49
2013,8,New Mexico,34
2013,9,New Mexico,30
2013,10,New Mexico,31
2013,11,New Mexico,15
2013,12,New Mexico,31
2014,1,New Mexico,38
2014,2,New Mexico,27
2014,3,New Mexico,35
2014,4,New Mexico,33
2014,5,New Mexico,33
2014,6,New Mexico,40
2014,7,New Mexico,41
2014,8,New Mexico,48
2014,9,New Mexico,42
2014,10,New Mexico,48
2014,11,New Mexico,32
2014,12,New Mexico,32
2015,1,New Mexico,41
2015,2,New Mexico,45
2015,3,New Mexico,44
2015,4,New Mexico,34
2015,5,New Mexico,38
2015,6,New Mexico,50
2015,7,New Mexico,45
2015,8,New Mexico,47
2015,9,New Mexico,50
2015,10,New Mexico,43
2015,11,New Mexico,34
2015,12,New Mexico,29
2016,1,New Mexico,36
2016,2,New Mexico,38
2016,3,New Mexico,37
2016,4,New Mexico,45
2016,5,New Mexico,42
2016,6,New Mexico,39
2016,7,New Mexico,46
2016,8,New Mexico,40
2016,9,New Mexico,33
2016,10,New Mexico,37
2016,11,New Mexico,43
2016,12,New Mexico,35
2017,1,New Mexico,37
2017,2,New Mexico,45
2017,3,New Mexico,48
2017,4,New Mexico,43
2017,5,New Mexico,43
2017,6,New Mexico,36
2017,7,New Mexico,41
2017,8,New Mexico,47
2017,9,New Mexico,33
2017,10,New Mexico,39
2017,11,New Mexico,45
2017,12,New Mexico,34
2018,1,New Mexico,38
2018,2,New Mexico,41
2018,3,New Mexico,41
2018,4,New Mexico,62
2018,5,New Mexico,45
2018,6,New Mexico,55
2018,7,New Mexico,50
2018,8,New Mexico,42
2018,9,New Mexico,42
2018,10,New Mexico,42
2018,11,New Mexico,45
2018,12,New Mexico,32
2019,1,New Mexico,45
2019,2,New Mexico,39
2019,3,New Mexico,48
2019,4,New Mexico,42
2019,5,New Mexico,31
2019,6,New Mexico,57
2019,7,New Mexico,41
2019,8,New Mexico,46
2019,9,New Mexico,57
2019,10,New Mexico,33
2019,11,New Mexico,37
2019,12,New Mexico,37
2020,1,New Mexico,37
2020,2,New Mexico,37
2020,3,New Mexico,47
2020,4,New Mexico,31
2020,5,New Mexico,55
2020,6,New Mexico,47
2020,7,New Mexico,50
2020,8,New Mexico,40
2020,9,New Mexico,45
2020,10,New Mexico,42
2020,11,New Mexico,43
2020,12,New Mexico,41
1999,1,New York,80
1999,2,New York,100
1999,3,New York,102
1999,4,New York,97
1999,5,New York,120
1999,6,New York,96
1999,7,New York,105
1999,8,New York,110
1999,9,New York,90
1999,10,New York,109
1999,11,New York,109
1999,12,New York,77
2000,1,New York,106
2000,2,New York,96
2000,3,New York,105
2000,4,New York,106
2000,5,New York,102
2000,6,New York,97
2000,7,New York,88
2000,8,New York,99
2000,9,New York,84
2000,10,New York,93
2000,11,New York,82
2000,12,New York,73
2001,1,New York,92
2001,2,New York,81
2001,3,New York,102
2001,4,New York,117
2001,5,New York,122
2001,6,New York,107
2001,7,New York,119
2001,8,New York,121
2001,9,New York,101
2001,10,New York,88
2001,11,New York,108
2001,12,New York,93
2002,1,New York,103
2002,2,New York,88
2002,3,New York,97
2002,4,New York,120
2002,5,New York,117
2002,6,New York,103
2002,7,New York,111
2002,8,New York,96
2002,9,New York,106
2002,10,New York,108
2002,11,New York,100
2002,12,New York,78
2003,1,New York,106
2003,2,New York,88
2003,3,New York,84
2003,4,New York,99
